filepath,file_size,num_sections,export_count,avg_entropy,label
C:\Windows\System32\KBDINHIN.DLL,24576,4,1,0.94701735,0
C:\Windows\System32\KBDINKAN.DLL,24576,4,1,0.944515316,0
C:\Windows\System32\KBDINMAL.DLL,24576,4,1,0.961381892,0
C:\Windows\System32\KBDINMAR.DLL,24576,4,1,0.949744429,0
C:\Windows\System32\KBDINORI.DLL,24576,4,1,0.958107251,0
C:\Windows\System32\KBDINPUN.DLL,24576,4,1,0.938361094,0
C:\Windows\System32\KBDINTAM.DLL,24576,4,1,0.957505218,0
C:\Windows\System32\KBDINTEL.DLL,24576,4,1,0.935531164,0
C:\Windows\System32\KBDINUK2.DLL,24576,4,1,1.085809599,0
C:\Windows\System32\KBDINUK3.DLL,24576,4,1,1.144395749,0
C:\Windows\System32\KBDIR.DLL,24576,4,1,0.903673863,0
C:\Windows\System32\KBDIT.DLL,20480,4,1,1.260594677,0
C:\Windows\System32\KBDIT142.DLL,20480,4,1,1.261657136,0
C:\Windows\System32\KBDIULAT.DLL,24576,4,1,1.012748399,0
C:\Windows\System32\KBDJAV.DLL,24576,4,1,0.960571825,0
C:\Windows\System32\KBDJPN.DLL,32768,6,5,2.028711931,0
C:\Windows\System32\KBDKAZ.DLL,20480,4,1,1.313854099,0
C:\Windows\System32\KBDKHMR.DLL,24576,4,1,0.990985825,0
C:\Windows\System32\KBDKNI.DLL,24576,4,1,0.952345467,0
C:\Windows\System32\KBDKOR.DLL,32768,6,5,1.952712126,0
C:\Windows\System32\KBDKURD.DLL,24576,4,1,0.932273008,0
C:\Windows\System32\KBDKYR.DLL,20480,4,1,1.322217893,0
C:\Windows\System32\KBDLA.DLL,24576,4,1,0.971900973,0
C:\Windows\System32\KBDLAO.DLL,24576,4,1,0.946006837,0
C:\Windows\System32\kbdlisub.dll,20480,4,1,1.314576264,0
C:\Windows\System32\kbdlisus.dll,20480,4,1,1.31708732,0
C:\Windows\System32\kbdlk41a.dll,24576,4,2,0.972969101,0
C:\Windows\System32\KBDLT.DLL,20480,4,1,1.29158623,0
C:\Windows\System32\KBDLT1.DLL,24576,4,1,0.917069909,0
C:\Windows\System32\KBDLT2.DLL,24576,4,1,0.924563129,0
C:\Windows\System32\KBDLV.DLL,24576,4,1,0.974138759,0
C:\Windows\System32\KBDLV1.DLL,24576,4,1,0.983906812,0
C:\Windows\System32\KBDLVST.DLL,24576,4,1,1.10080037,0
C:\Windows\System32\KBDMAC.DLL,20480,4,1,1.330353475,0
C:\Windows\System32\KBDMACST.DLL,24576,4,1,0.95065101,0
C:\Windows\System32\KBDMAORI.DLL,24576,4,1,0.913200969,0
C:\Windows\System32\KBDMLT47.DLL,24576,4,1,0.933661793,0
C:\Windows\System32\KBDMLT48.DLL,24576,4,1,0.934620083,0
C:\Windows\System32\KBDMON.DLL,20480,4,1,1.303028673,0
C:\Windows\System32\KBDMONMO.DLL,20480,4,1,1.308363588,0
C:\Windows\System32\KBDMONS2.DLL,20480,4,1,1.323996808,0
C:\Windows\System32\KBDMONST.DLL,20480,4,1,1.308877036,0
C:\Windows\System32\KBDMYAN.DLL,24576,4,1,0.951266675,0
C:\Windows\System32\KBDNE.DLL,24576,4,1,0.975339455,0
C:\Windows\System32\kbdnec.dll,24576,4,2,1.005444104,0
C:\Windows\System32\kbdnec95.dll,24576,4,2,0.967300766,0
C:\Windows\System32\kbdnecat.dll,24576,4,2,1.047115854,0
C:\Windows\System32\kbdnecnt.dll,24576,4,2,1.018346303,0
C:\Windows\System32\KBDNEPR.DLL,24576,4,1,0.990021937,0
C:\Windows\System32\kbdnko.dll,20480,4,1,1.31139516,0
C:\Windows\System32\KBDNO.DLL,24576,4,1,0.943128232,0
C:\Windows\System32\KBDNO1.DLL,24576,4,1,1.072805452,0
C:\Windows\System32\KBDNSO.DLL,24576,4,1,1.026792587,0
C:\Windows\System32\KBDNTL.DLL,24576,4,1,0.946832232,0
C:\Windows\System32\KBDOGHAM.DLL,20480,4,1,1.250182699,0
C:\Windows\System32\KBDOLCH.DLL,24576,4,1,0.907007988,0
C:\Windows\System32\KBDOLDIT.DLL,24576,4,1,0.920680291,0
C:\Windows\System32\KBDOSA.DLL,24576,4,1,1.00997986,0
C:\Windows\System32\KBDOSM.DLL,24576,4,1,0.955091758,0
C:\Windows\System32\KBDPASH.DLL,24576,4,1,0.943608925,0
C:\Windows\System32\kbdphags.dll,24576,4,1,0.943287903,0
C:\Windows\System32\KBDPL.DLL,24576,4,1,1.058659408,0
C:\Windows\System32\KBDPL1.DLL,24576,4,1,0.949661362,0
C:\Windows\System32\KBDPO.DLL,24576,4,1,0.957866078,0
C:\Windows\System32\KBDRO.DLL,24576,4,1,1.072791379,0
C:\Windows\System32\KBDROPR.DLL,24576,4,1,1.129193701,0
C:\Windows\System32\KBDROST.DLL,24576,4,1,1.12748309,0
C:\Windows\System32\KBDRU.DLL,24576,4,1,0.931647992,0
C:\Windows\System32\KBDRU1.DLL,24576,4,1,0.938192584,0
C:\Windows\System32\KBDRUM.DLL,24576,4,1,1.107892651,0
C:\Windows\System32\KBDSF.DLL,24576,4,1,0.972882685,0
C:\Windows\System32\KBDSG.DLL,24576,4,1,1.006099013,0
C:\Windows\System32\KBDSL.DLL,24576,4,1,1.056646821,0
C:\Windows\System32\KBDSL1.DLL,24576,4,1,1.0699851,0
C:\Windows\System32\KBDSMSFI.DLL,24576,4,1,1.118332211,0
C:\Windows\System32\KBDSMSNO.DLL,24576,4,1,1.113825062,0
C:\Windows\System32\KBDSN1.DLL,24576,4,1,0.94438346,0
C:\Windows\System32\KBDSORA.DLL,24576,4,1,0.956950932,0
C:\Windows\System32\KBDSOREX.DLL,24576,4,1,1.023390905,0
C:\Windows\System32\KBDSORS1.DLL,24576,4,1,0.984539258,0
C:\Windows\System32\KBDSORST.DLL,24576,4,1,1.031227315,0
C:\Windows\System32\KBDSP.DLL,24576,4,1,0.976335057,0
C:\Windows\System32\KBDSW.DLL,24576,4,1,0.990801265,0
C:\Windows\System32\KBDSW09.DLL,24576,4,1,0.999324833,0
C:\Windows\System32\KBDSYR1.DLL,24576,4,1,0.944465839,0
C:\Windows\System32\KBDSYR2.DLL,24576,4,1,0.945514554,0
C:\Windows\System32\KBDTAILE.DLL,24576,4,1,0.927793946,0
C:\Windows\System32\KBDTAJIK.DLL,20480,4,1,1.316180451,0
C:\Windows\System32\KBDTAM99.DLL,20480,4,1,1.322981065,0
C:\Windows\System32\KBDTAT.DLL,24576,4,1,0.956345383,0
C:\Windows\System32\KBDTH0.DLL,20480,4,1,1.313591522,0
C:\Windows\System32\KBDTH1.DLL,20480,4,1,1.314926744,0
C:\Windows\System32\KBDTH2.DLL,20480,4,1,1.309358207,0
C:\Windows\System32\KBDTH3.DLL,20480,4,1,1.310942406,0
C:\Windows\System32\KBDTIFI.DLL,24576,4,1,0.927250166,0
C:\Windows\System32\KBDTIFI2.DLL,24576,4,1,0.937059916,0
C:\Windows\System32\KBDTIPRC.DLL,24576,4,1,1.049386975,0
C:\Windows\System32\KBDTIPRD.DLL,24576,4,1,1.06413186,0
C:\Windows\System32\KBDTT102.DLL,24576,4,1,0.948438134,0
C:\Windows\System32\KBDTUF.DLL,24576,4,1,1.021018507,0
C:\Windows\System32\KBDTUQ.DLL,24576,4,1,1.008849756,0
C:\Windows\System32\KBDTURME.DLL,24576,4,1,0.914511817,0
C:\Windows\System32\KBDTZM.DLL,24576,4,1,1.009258167,0
C:\Windows\System32\KBDUGHR.DLL,20480,4,1,1.300592063,0
C:\Windows\System32\KBDUGHR1.DLL,20480,4,1,1.296164668,0
C:\Windows\System32\KBDUK.DLL,20480,4,1,1.245645099,0
C:\Windows\System32\KBDUKX.DLL,24576,4,1,1.03700852,0
C:\Windows\System32\KBDUR.DLL,20480,4,1,1.307708793,0
C:\Windows\System32\KBDUR1.DLL,24576,4,1,0.943952971,0
C:\Windows\System32\KBDURDU.DLL,20480,4,1,1.3100436,0
C:\Windows\System32\KBDUS.DLL,36864,7,1,0.614949929,0
C:\Windows\System32\KBDUSA.DLL,20480,4,1,1.278328212,0
C:\Windows\System32\KBDUSL.DLL,20480,4,1,1.281802666,0
C:\Windows\System32\KBDUSR.DLL,20480,4,1,1.280700265,0
C:\Windows\System32\KBDUSX.DLL,24576,4,1,0.975082843,0
C:\Windows\System32\KBDUZB.DLL,20480,4,1,1.305795827,0
C:\Windows\System32\KBDVNTC.DLL,20480,4,1,1.287538782,0
C:\Windows\System32\KBDWOL.DLL,24576,4,1,0.984003162,0
C:\Windows\System32\KBDYAK.DLL,24576,4,1,0.945479605,0
C:\Windows\System32\KBDYBA.DLL,24576,4,1,0.998882131,0
C:\Windows\System32\KBDYCC.DLL,24576,4,1,0.950038864,0
C:\Windows\System32\KBDYCL.DLL,24576,4,1,1.113028133,0
C:\Windows\System32\kd.dll,54688,10,5,0.369683549,0
C:\Windows\System32\kdcom.dll,75184,12,5,1.19551427,0
C:\Windows\System32\kdcpw.dll,98304,8,11,2.018398258,0
C:\Windows\System32\kdhvcom.dll,62880,11,5,0.924991605,0
C:\Windows\System32\kdnet.dll,157104,12,5,1.918115442,0
C:\Windows\System32\kdnet_uart16550.dll,58696,11,1,0.615091279,0
C:\Windows\System32\KdsCli.dll,114688,8,49,2.161886059,0
C:\Windows\System32\kdstub.dll,87496,11,1,1.3933129,0
C:\Windows\System32\kdusb.dll,87496,12,5,1.374433967,0
C:\Windows\System32\kd_02_10df.dll,70960,11,1,1.159446603,0
C:\Windows\System32\kd_02_10ec.dll,476576,11,1,1.643420779,0
C:\Windows\System32\kd_02_1137.dll,71072,11,1,0.921326237,0
C:\Windows\System32\kd_02_1414.dll,99648,11,1,1.497135728,0
C:\Windows\System32\kd_02_14e4.dll,284064,11,1,2.073733577,0
C:\Windows\System32\kd_02_15ad.dll,58672,10,1,1.040578343,0
C:\Windows\System32\kd_02_15b3.dll,91456,11,1,1.271044867,0
C:\Windows\System32\kd_02_1969.dll,83376,11,1,1.223444419,0
C:\Windows\System32\kd_02_19a2.dll,70960,11,1,1.16034812,0
C:\Windows\System32\kd_02_1af4.dll,62784,11,1,0.802224749,0
C:\Windows\System32\kd_02_8086.dll,361776,11,1,2.636250477,0
C:\Windows\System32\kd_07_1415.dll,58680,11,1,0.708074968,0
C:\Windows\System32\kd_0C_8086.dll,87456,11,1,1.656574029,0
C:\Windows\System32\keepaliveprovider.dll,45056,7,2,1.735373946,0
C:\Windows\System32\kerb3961.dll,162648,7,6,2.520407399,0
C:\Windows\System32\KerbClientShared.dll,261808,8,37,2.424216282,0
C:\Windows\System32\kerberos.dll,1392640,8,11,3.800018118,0
C:\Windows\System32\kernel.appcore.dll,117192,8,266,1.881191079,0
C:\Windows\System32\kernel32.dll,827928,8,1691,2.82276414,0
C:\Windows\System32\KernelBase.dll,4001312,8,2031,3.621978661,0
C:\Windows\System32\KeyCredMgr.dll,102400,8,4,2.137004318,0
C:\Windows\System32\keyiso.dll,122880,7,2,2.604120276,0
C:\Windows\System32\keymgr.dll,86016,8,10,1.97562309,0
C:\Windows\System32\KeywordDetectorMsftSidAdapter.dll,151552,7,3,2.507665775,0
C:\Windows\System32\KnobsCore.dll,262144,8,3,2.624248692,0
C:\Windows\System32\KnobsCsp.dll,147456,7,3,2.548408512,0
C:\Windows\System32\korwbrkr.dll,212992,7,4,3.108762595,0
C:\Windows\System32\ksuser.dll,50944,7,8,1.571786841,0
C:\Windows\System32\ktmw32.dll,45056,6,44,2.137863995,0
C:\Windows\System32\l2gpstore.dll,106496,8,7,2.211497245,0
C:\Windows\System32\l2nacp.dll,94208,8,2,2.70815259,0
C:\Windows\System32\LampArray.dll,204800,8,4,2.489514037,0
C:\Windows\System32\LangCleanupSysprepAction.dll,40960,7,1,1.533543919,0
C:\Windows\System32\LanguageComponentsInstaller.dll,237568,8,7,2.554831121,0
C:\Windows\System32\LanguageOverlayServer.dll,606208,8,2,3.450209318,0
C:\Windows\System32\LanguageOverlayUtil.dll,286616,8,39,2.614955149,0
C:\Windows\System32\LanguagePackDiskCleanup.dll,110592,8,3,2.13876776,0
C:\Windows\System32\LanguagePackManagementCSP.dll,126976,8,2,2.356145715,0
C:\Windows\System32\LAPRXY.DLL,36864,7,4,1.286396351,0
C:\Windows\System32\laps.dll,614400,8,10,3.252400756,0
C:\Windows\System32\lapscsp.dll,147456,8,2,2.381214713,0
C:\Windows\System32\LegacyNetUX.dll,98304,8,3,2.230534813,0
C:\Windows\System32\LegacySystemSettings.dll,110592,8,2,2.176192131,0
C:\Windows\System32\lfsvc.dll,90112,7,4,2.376220559,0
C:\Windows\System32\libcrypto.dll,1893376,6,3712,5.226638303,0
C:\Windows\System32\libmfxhw64.dll,982248,7,63,4.683530277,0
C:\Windows\System32\libvpl.dll,786888,9,62,3.463436184,0
C:\Windows\System32\LicenseManager.dll,1103288,8,20,3.846906675,0
C:\Windows\System32\LicenseManagerApi.dll,135168,8,14,2.18972211,0
C:\Windows\System32\LicenseManagerSvc.dll,143360,8,1,2.477837933,0
C:\Windows\System32\licenseprotection.dll,87360,7,3,2.003560416,0
C:\Windows\System32\LicensingCSP.dll,192512,8,2,2.345598952,0
C:\Windows\System32\LicensingDiagSpp.dll,491520,8,1,2.369264853,0
C:\Windows\System32\LicensingWinRT.dll,820664,8,3,2.819635721,0
C:\Windows\System32\licmgr10.dll,53248,7,4,1.956227704,0
C:\Windows\System32\linkinfo.dll,61440,8,15,1.546395157,0
C:\Windows\System32\lltdapi.dll,106496,7,6,2.604798024,0
C:\Windows\System32\lltdres.dll,12288,2,0,0.851989376,0
C:\Windows\System32\lltdsvc.dll,323584,7,2,3.061279572,0
C:\Windows\System32\lmhsvc.dll,63448,9,1,1.673364625,0
C:\Windows\System32\loadperf.dll,131072,8,14,2.217334766,0
C:\Windows\System32\localkdcsvc.dll,839680,8,3,3.099620454,0
C:\Windows\System32\localsec.dll,528384,8,3,3.515058946,0
C:\Windows\System32\localspl.dll,1699840,8,124,3.716704657,0
C:\Windows\System32\localui.dll,45056,7,1,1.685522431,0
C:\Windows\System32\LocationApi.dll,417792,8,4,3.413367857,0
C:\Windows\System32\LocationFramework.dll,2215936,8,14,4.232354666,0
C:\Windows\System32\LocationFrameworkInternalPS.dll,98304,7,4,2.038138211,0
C:\Windows\System32\LocationFrameworkPS.dll,62880,7,4,1.687019491,0
C:\Windows\System32\LocationWinPalMisc.dll,139264,7,4,2.49886129,0
C:\Windows\System32\LockAppBroker.dll,442368,8,3,3.559804572,0
C:\Windows\System32\LockController.dll,692224,8,3,3.004583359,0
C:\Windows\System32\LockHostingFramework.dll,483328,9,5,2.812273924,0
C:\Windows\System32\LockScreenContent.dll,221184,8,2,2.822405847,0
C:\Windows\System32\LockScreenContentHost.dll,77824,8,2,1.988600956,0
C:\Windows\System32\LockScreenData.dll,458752,8,3,2.927769791,0
C:\Windows\System32\loghours.dll,102400,7,10,3.098917559,0
C:\Windows\System32\logoncli.dll,294880,8,90,3.057987868,0
C:\Windows\System32\LogonController.dll,917504,8,3,3.279337675,0
C:\Windows\System32\lpasvc.dll,1564672,8,2,3.564986971,0
C:\Windows\System32\lpk.dll,12288,2,10,1.300417553,0
C:\Windows\System32\lpksetupproxyserv.dll,28672,6,2,1.107049881,0
C:\Windows\System32\lsaadt.dll,208896,8,132,2.456234525,0
C:\Windows\System32\lsasrv.dll,1765376,8,330,3.966756442,0
C:\Windows\System32\lsm.dll,917504,8,1,3.523616328,0
C:\Windows\System32\lsmproxy.dll,65536,7,5,2.357846313,0
C:\Windows\System32\luiapi.dll,61440,7,24,1.924927698,0
C:\Windows\System32\lxutil.dll,69632,7,77,2.0318089,0
C:\Windows\System32\lz32.dll,12288,2,14,1.29709432,0
C:\Windows\System32\Magnification.dll,73728,7,21,2.32335611,0
C:\Windows\System32\MaintenanceUI.dll,114688,8,6,2.653841542,0
C:\Windows\System32\ManageCI.dll,286720,8,52,2.703982141,0
C:\Windows\System32\MapConfiguration.dll,544768,8,4,3.028757706,0
C:\Windows\System32\MapControlCore.dll,237568,8,250,2.494247805,0
C:\Windows\System32\MapControlStringsRes.dll,12288,2,0,0.872520429,0
C:\Windows\System32\MapGeocoder.dll,2293760,7,1,4.06331989,0
C:\Windows\System32\mapi32.dll,196608,8,140,2.612919516,0
C:\Windows\System32\mapistub.dll,196608,8,140,2.612919516,0
C:\Windows\System32\MapRouter.dll,2871296,7,2516,4.109024341,0
C:\Windows\System32\MapsBtSvc.dll,143360,7,12,2.664436071,0
C:\Windows\System32\MapsBtSvcProxy.dll,40960,7,4,1.329058491,0
C:\Windows\System32\MapsCSP.dll,122880,7,2,2.47475022,0
C:\Windows\System32\MapsStore.dll,1060864,7,17,3.901421523,0
C:\Windows\System32\mapstoasttask.dll,81920,7,4,2.166445643,0
C:\Windows\System32\mapsupdatetask.dll,77824,8,4,1.799498065,0
C:\Windows\System32\MbaeApi.dll,614400,8,4,3.820330975,0
C:\Windows\System32\MbaeApiPublic.dll,1196032,8,3,3.754356567,0
C:\Windows\System32\MBMediaManager.dll,581632,8,3,3.449540013,0
C:\Windows\System32\mbsmsapi.dll,614400,8,3,3.089168864,0
C:\Windows\System32\mbussdapi.dll,114688,8,3,2.310935995,0
C:\Windows\System32\MCCSEngineShared.dll,217088,8,34,2.536546727,0
C:\Windows\System32\MCCSPal.dll,61440,8,15,1.618203666,0
C:\Windows\System32\mciavi32.dll,126976,7,2,2.358912063,0
C:\Windows\System32\mcicda.dll,73728,7,1,2.161596013,0
C:\Windows\System32\mciqtz32.dll,65536,7,1,2.111073642,0
C:\Windows\System32\mciseq.dll,57344,7,1,1.632542704,0
C:\Windows\System32\mciwave.dll,53248,6,1,2.028598359,0
C:\Windows\System32\McpManagementProxy.dll,45056,7,4,1.590429896,0
C:\Windows\System32\McpManagementService.dll,315392,8,1,2.534535939,0
C:\Windows\System32\MCRecvSrc.dll,1040384,8,2,3.189163237,0
C:\Windows\System32\mcupdate_AuthenticAMD.dll,139696,8,0,1.304941136,0
C:\Windows\System32\mcupdate_GenuineIntel.dll,3593120,8,0,1.756643,0
C:\Windows\System32\MdmCommon.dll,217088,8,25,2.392572968,0
C:\Windows\System32\MdmDiagnostics.dll,2596864,8,6,3.56027067,0
C:\Windows\System32\mdminst.dll,106496,7,1,2.044401199,0
C:\Windows\System32\mdmlocalmanagement.dll,69632,8,3,1.735125226,0
C:\Windows\System32\mdmmigrator.dll,200704,7,2,2.447315099,0
C:\Windows\System32\mdmpostprocessevaluator.dll,81920,8,3,1.873218537,0
C:\Windows\System32\mdmregistration.dll,552960,8,16,2.727656287,0
C:\Windows\System32\MediaFoundation.DefaultPerceptionProvider.dll,196608,8,3,2.986088036,0
C:\Windows\System32\MediaFoundationAggregator.dll,159744,6,5,2.999262724,0
C:\Windows\System32\MemoryDiagnostic.dll,61440,7,4,1.846450192,0
C:\Windows\System32\MessagingDataModel2.dll,1064960,8,78,3.20692349,0
C:\Windows\System32\MessagingService.dll,94208,7,2,2.463175855,0
C:\Windows\System32\mf.dll,559328,10,94,3.074409349,0
C:\Windows\System32\mf3216.dll,126976,7,2,2.564720529,0
C:\Windows\System32\mfAACEnc.dll,1641872,7,2,3.751615605,0
C:\Windows\System32\mfasfsrcsnk.dll,1604696,8,21,3.131624118,0
C:\Windows\System32\mfaudiocnv.dll,1129528,8,2,3.094756695,0
C:\Windows\System32\mfc110.dll,5592648,6,9331,5.735297933,0
C:\Windows\System32\mfc110chs.dll,46160,1,0,5.012374639,0
C:\Windows\System32\mfc110cht.dll,46160,1,0,5.08671832,0
C:\Windows\System32\mfc110deu.dll,74832,1,0,3.570002698,0
C:\Windows\System32\mfc110enu.dll,65104,1,0,3.581491789,0
C:\Windows\System32\mfc110esn.dll,73808,1,0,3.515334211,0
C:\Windows\System32\mfc110fra.dll,74832,1,0,3.548464008,0
C:\Windows\System32\mfc110ita.dll,72784,1,0,3.506193727,0
C:\Windows\System32\mfc110jpn.dll,53840,1,0,4.974125529,0
C:\Windows\System32\mfc110kor.dll,53328,1,0,5.04626679,0
C:\Windows\System32\mfc110rus.dll,70736,1,0,4.166910821,0
C:\Windows\System32\mfc110u.dll,5619784,6,9303,5.724557011,0
C:\Windows\System32\mfc140.dll,5624400,7,9305,5.402186224,0
C:\Windows\System32\mfc140chs.dll,51304,2,0,4.285483665,0
C:\Windows\System32\mfc140cht.dll,51176,2,0,4.315320153,0
C:\Windows\System32\mfc140deu.dll,79984,2,0,3.575476418,0
C:\Windows\System32\mfc140enu.dll,70120,2,0,3.569747235,0
C:\Windows\System32\mfc140esn.dll,78928,2,0,3.541127448,0
C:\Windows\System32\mfc140fra.dll,79952,2,0,3.570786527,0
C:\Windows\System32\mfc140ita.dll,77904,2,0,3.530550873,0
C:\Windows\System32\mfc140jpn.dll,58848,2,0,4.248468925,0
C:\Windows\System32\mfc140kor.dll,58448,2,0,4.3155648,0
C:\Windows\System32\mfc140rus.dll,75856,2,0,3.855959063,0
C:\Windows\System32\mfc140u.dll,5659216,7,9311,5.392105514,0
C:\Windows\System32\mfc42.dll,1417216,8,6637,3.750738526,0
C:\Windows\System32\mfc42u.dll,1425408,8,6633,3.723268145,0
C:\Windows\System32\MFCaptureEngine.dll,782440,8,3,3.831303597,0
C:\Windows\System32\mfcm110.dll,90184,7,23,3.608889119,0
C:\Windows\System32\mfcm110u.dll,90192,7,23,3.605268848,0
C:\Windows\System32\mfcm140.dll,96848,7,23,3.771633253,0
C:\Windows\System32\mfcm140u.dll,96736,7,23,3.77352627,0
C:\Windows\System32\mfcore.dll,4286368,10,53,3.145617244,0
C:\Windows\System32\mfcsubs.dll,57344,7,165,1.965944806,0
C:\Windows\System32\mfds.dll,1042744,8,26,3.273663977,0
C:\Windows\System32\MFDshowReverseBridge.dll,323584,7,4,3.447493185,0
C:\Windows\System32\mfdvdec.dll,172032,7,2,2.964443573,0
C:\Windows\System32\mferror.dll,77824,2,0,0.752421392,0
C:\Windows\System32\mfh263enc.dll,86016,8,4,1.721116363,0
C:\Windows\System32\mfh264enc.dll,716800,8,4,2.938469029,0
C:\Windows\System32\mfksproxy.dll,229376,8,4,2.583415328,0
C:\Windows\System32\MFMediaEngine.dll,4374528,8,3,3.82504991,0
C:\Windows\System32\mfmjpegdec.dll,425984,8,2,2.46460047,0
C:\Windows\System32\mfmkvsrcsnk.dll,970752,8,2,3.231401355,0
C:\Windows\System32\mfmp4srcsnk.dll,2418712,8,2,3.39525178,0
C:\Windows\System32\mfmpeg2srcsnk.dll,1261744,10,2,2.732070082,0
C:\Windows\System32\mfnetcore.dll,1071656,8,12,3.343241919,0
C:\Windows\System32\mfnetsrc.dll,1534440,8,5,3.131737707,0
C:\Windows\System32\mfperfhelper.dll,1265856,7,132,3.678155998,0
C:\Windows\System32\mfplat.dll,2199728,8,234,3.583019436,0
C:\Windows\System32\MFPlay.dll,588232,8,6,3.171238051,0
C:\Windows\System32\mfps.dll,261784,8,5,2.598122647,0
C:\Windows\System32\mfreadwrite.dll,869184,8,7,3.406232778,0
C:\Windows\System32\mfsensorgroup.dll,641936,8,52,3.217586814,0
C:\Windows\System32\mfsrcsnk.dll,1898064,8,4,3.217876734,0
C:\Windows\System32\mfsvr.dll,1683224,8,6,3.406528304,0
C:\Windows\System32\mftranscode.dll,489040,8,8,2.745319608,0
C:\Windows\System32\mfvdsp.dll,121200,7,4,2.768232429,0
C:\Windows\System32\mfvfw.dll,69632,7,4,1.88176663,0
C:\Windows\System32\MFWMAAEC.DLL,249856,8,4,3.127037438,0
C:\Windows\System32\mfxplugin64_hw.dll,27987088,12,2,4.821246378,0
C:\Windows\System32\mgmtapi.dll,49152,7,9,1.643936506,0
C:\Windows\System32\mgmtrefreshcredprov.dll,163840,8,2,2.838264705,0
C:\Windows\System32\mi.dll,159744,7,2,2.585007512,0
C:\Windows\System32\mibincodec.dll,114688,7,4,2.661169984,0
C:\Windows\System32\Microsoft-Windows-AppModelExecEvents.dll,221184,2,0,2.212736201,0
C:\Windows\System32\microsoft-windows-battery-events.dll,42400,2,0,2.00609487,0
C:\Windows\System32\microsoft-windows-hal-events.dll,26016,2,0,1.754504029,0
C:\Windows\System32\Microsoft-Windows-Internal-Shell-NearShareExperience.dll,237568,8,3,2.669538866,0
C:\Windows\System32\microsoft-windows-kernel-cc-events.dll,62880,2,0,1.961981006,0
C:\Windows\System32\microsoft-windows-kernel-pnp-events.dll,112032,2,0,2.089943484,0
C:\Windows\System32\microsoft-windows-kernel-power-events.dll,361904,2,0,2.141842336,0
C:\Windows\System32\microsoft-windows-kernel-processor-power-events.dll,271776,2,0,2.080706898,0
C:\Windows\System32\Microsoft-Windows-MapControls.dll,24576,2,0,1.845525285,0
C:\Windows\System32\Microsoft-Windows-MosHost.dll,16384,2,0,1.88457958,0
C:\Windows\System32\microsoft-windows-mptf-events.dll,34208,2,0,1.714118874,0
C:\Windows\System32\microsoft-windows-pdc.dll,99648,2,0,2.009115565,0
C:\Windows\System32\microsoft-windows-power-cad-events.dll,20480,2,0,1.674566585,0
C:\Windows\System32\microsoft-windows-processor-aggregator-events.dll,12288,2,0,1.541066958,0
C:\Windows\System32\microsoft-windows-sleepstudy-events.dll,173488,2,0,2.040631575,0
C:\Windows\System32\microsoft-windows-storage-tiering-events.dll,16384,2,0,1.423603095,0
C:\Windows\System32\microsoft-windows-system-events.dll,681400,2,0,2.187710548,0
C:\Windows\System32\Microsoft-WindowsPhone-SEManagementProvider.dll,12288,2,0,0.817005039,0
C:\Windows\System32\Microsoft.Bluetooth.Audio.dll,1843200,7,5,4.110560797,0
C:\Windows\System32\Microsoft.Bluetooth.Proxy.dll,307200,7,3,3.00751706,0
C:\Windows\System32\Microsoft.Bluetooth.Service.dll,3747840,9,1,3.527463312,0
C:\Windows\System32\Microsoft.Bluetooth.UserService.dll,602112,8,3,3.340937627,0
C:\Windows\System32\Microsoft.Graphics.Display.DisplayEnhancementService.dll,1298432,8,2,3.672109293,0
C:\Windows\System32\Microsoft.Internal.FrameworkUdk.System.dll,733184,8,1,2.991506813,0
